Subject,Predicate,Object
FB9BD4ED7E76C8B66832C0CF68B046E6 CE21C2D8E24F8497F5D1D316E01CE9E6,has_word,CE21C2D8E24F8497F5D1D316E01CE9E6
5C2CE6E5BD12B396816A3F5718EB0719 30A7DAAF928071F7E6C70A83F50964E3,has_word,5C2CE6E5BD12B396816A3F5718EB0719
5C2CE6E5BD12B396816A3F5718EB0719 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
84D95C27A87092F93A8D3A8D3C0934D4 0D61377327DD9771D8E470E9748DDE9A,has_word,84D95C27A87092F93A8D3A8D3C0934D4
84D95C27A87092F93A8D3A8D3C0934D4 0D61377327DD9771D8E470E9748DDE9A,has_word,0D61377327DD9771D8E470E9748DDE9A
2C3F578C93C1A54BB1C008046BDF5FDC 30A7DAAF928071F7E6C70A83F50964E3,has_word,2C3F578C93C1A54BB1C008046BDF5FDC
2C3F578C93C1A54BB1C008046BDF5FDC 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
2FEFA8DA7A7968495CCF0FDE6401D16F AC63FC80AD2332D6F9DBF9771CD2ED04 30A7DAAF928071F7E6C70A83F50964E3,has_word,2FEFA8DA7A7968495CCF0FDE6401D16F
2FEFA8DA7A7968495CCF0FDE6401D16F AC63FC80AD2332D6F9DBF9771CD2ED04 30A7DAAF928071F7E6C70A83F50964E3,has_word,AC63FC80AD2332D6F9DBF9771CD2ED04
2FEFA8DA7A7968495CCF0FDE6401D16F AC63FC80AD2332D6F9DBF9771CD2ED04 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,CB7EF7F930FAE8029326400036492AC7
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
CB7EF7F930FAE8029326400036492AC7 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3,has_word,7F682582DB73DA073DAEE558958CB261
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3,has_word,6A4BD28C00D7065DA43BA74623AFD3CC
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
172096890EC9109FD9098F2F1539C896 BAF42977B09977BEF0D4A215C37801FC 30A7DAAF928071F7E6C70A83F50964E3,has_word,172096890EC9109FD9098F2F1539C896
172096890EC9109FD9098F2F1539C896 BAF42977B09977BEF0D4A215C37801FC 30A7DAAF928071F7E6C70A83F50964E3,has_word,BAF42977B09977BEF0D4A215C37801FC
172096890EC9109FD9098F2F1539C896 BAF42977B09977BEF0D4A215C37801FC 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA,has_word,9D5E280932B09ADE6D2ED30978AF2B19
9D5E280932B09ADE6D2ED30978AF2B19 6231DDE7D9085FA7AED9967DAA34CAEA,has_word,6231DDE7D9085FA7AED9967DAA34CAEA
3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,3BC3E698E052ED76F1AE560F0DD8AD3B
3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,FC8FD00AC0FCE04E356E15B671ACD985
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,E9BC70F1D0DCB64C65C046519EA839DF
4F8DCB0DA1EF563607A600C2633E00E0 FC8FD00AC0FCE04E356E15B671ACD985 E9BC70F1D0DCB64C65C046519EA839DF 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,EF39B467818E18F0BE434B2AA07A79C0
EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,7B68514489C2DEF074E7167FC8ADF3CB
EF39B467818E18F0BE434B2AA07A79C0 7B68514489C2DEF074E7167FC8ADF3CB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,AEFEF011647A382FB47F49B38FD677C9
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,B74C3DFF98056886C81A494DEFF81426
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
AEFEF011647A382FB47F49B38FD677C9 B74C3DFF98056886C81A494DEFF81426 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
F1D39B6E2EE96D8CC41958C1F7431D8B CD58F43CA96C5E0DDB03BED4F85F9311 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,F1D39B6E2EE96D8CC41958C1F7431D8B
F1D39B6E2EE96D8CC41958C1F7431D8B CD58F43CA96C5E0DDB03BED4F85F9311 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,CD58F43CA96C5E0DDB03BED4F85F9311
F1D39B6E2EE96D8CC41958C1F7431D8B CD58F43CA96C5E0DDB03BED4F85F9311 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
F1D39B6E2EE96D8CC41958C1F7431D8B CD58F43CA96C5E0DDB03BED4F85F9311 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,B1B6A2784E08510F25A81913B4C086AB
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,AB45C1C8F7A174567C67CDDBCFDFFDBD
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,25576A82335EA485A00E3FCBF26656F3
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,D9285967248ABA7E6EF2FA87D511BE47
4F8DCB0DA1EF563607A600C2633E00E0 25576A82335EA485A00E3FCBF26656F3 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,31B46E1E5B9000D7D00915FA6A65A8E1
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,83242A40476B469F110E2EB4BAD86BA2
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,D9285967248ABA7E6EF2FA87D511BE47
4F8DCB0DA1EF563607A600C2633E00E0 31B46E1E5B9000D7D00915FA6A65A8E1 83242A40476B469F110E2EB4BAD86BA2 D9285967248ABA7E6EF2FA87D511BE47 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,7F682582DB73DA073DAEE558958CB261
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,6A4BD28C00D7065DA43BA74623AFD3CC
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
7F682582DB73DA073DAEE558958CB261 6A4BD28C00D7065DA43BA74623AFD3CC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
F4EA758A35C47DFB3FE2288F99870860 0091676BB266AB4DD34A427C54FE5186 49662D783AAB43328076C06B9A051670 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,F4EA758A35C47DFB3FE2288F99870860
F4EA758A35C47DFB3FE2288F99870860 0091676BB266AB4DD34A427C54FE5186 49662D783AAB43328076C06B9A051670 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,0091676BB266AB4DD34A427C54FE5186
F4EA758A35C47DFB3FE2288F99870860 0091676BB266AB4DD34A427C54FE5186 49662D783AAB43328076C06B9A051670 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,49662D783AAB43328076C06B9A051670
F4EA758A35C47DFB3FE2288F99870860 0091676BB266AB4DD34A427C54FE5186 49662D783AAB43328076C06B9A051670 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
8C95AA49C8E73BF111A922B9D3AA46DC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,8C95AA49C8E73BF111A922B9D3AA46DC
8C95AA49C8E73BF111A922B9D3AA46DC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
8C95AA49C8E73BF111A922B9D3AA46DC 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
4F8DCB0DA1EF563607A600C2633E00E0 048D052E994D98F7590CB996AE730DBB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
4F8DCB0DA1EF563607A600C2633E00E0 048D052E994D98F7590CB996AE730DBB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,048D052E994D98F7590CB996AE730DBB
4F8DCB0DA1EF563607A600C2633E00E0 048D052E994D98F7590CB996AE730DBB 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
04D27B09761E929D47A95A5506F37DBE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,04D27B09761E929D47A95A5506F37DBE
04D27B09761E929D47A95A5506F37DBE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
04D27B09761E929D47A95A5506F37DBE 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
889E653F3A8FA7FB13916C959D96FA3E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,889E653F3A8FA7FB13916C959D96FA3E
889E653F3A8FA7FB13916C959D96FA3E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
889E653F3A8FA7FB13916C959D96FA3E 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,9EBC9598EC9B33DD3D221CE38D8A4D60
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
9EBC9598EC9B33DD3D221CE38D8A4D60 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
45DE2E11CAEC6BD743026E2AC0D103C7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,45DE2E11CAEC6BD743026E2AC0D103C7
45DE2E11CAEC6BD743026E2AC0D103C7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
45DE2E11CAEC6BD743026E2AC0D103C7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
8E5294F2D84ADEF468E2B1A789DF9142 93B81C141F49A9CAF45883C6665E0286,has_word,8E5294F2D84ADEF468E2B1A789DF9142
8E5294F2D84ADEF468E2B1A789DF9142 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,032B0AFF1FC53386188C2E9D06E07B4E
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,4F8DCB0DA1EF563607A600C2633E00E0
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,93B81C141F49A9CAF45883C6665E0286
032B0AFF1FC53386188C2E9D06E07B4E 4F8DCB0DA1EF563607A600C2633E00E0 93B81C141F49A9CAF45883C6665E0286 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,88D1467BD39F3DB982FFAE7AAB18AC09
88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,70B85C611A4CB49A33C98FFB321FE0F9
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,DB2349C6A3E55E83420ADD5D2BACD94A
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,EBADEF6E3CAA70368C28C297EE63C018
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
70B85C611A4CB49A33C98FFB321FE0F9 DB2349C6A3E55E83420ADD5D2BACD94A EBADEF6E3CAA70368C28C297EE63C018 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
F6EB91CA72F0F836630708CFF70B090B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,F6EB91CA72F0F836630708CFF70B090B
F6EB91CA72F0F836630708CFF70B090B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
F6EB91CA72F0F836630708CFF70B090B 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
048D052E994D98F7590CB996AE730DBB 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,048D052E994D98F7590CB996AE730DBB
048D052E994D98F7590CB996AE730DBB 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
048D052E994D98F7590CB996AE730DBB 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
B3DA89661431821F6FA2DC67C7D5F924 30A7DAAF928071F7E6C70A83F50964E3,has_word,B3DA89661431821F6FA2DC67C7D5F924
B3DA89661431821F6FA2DC67C7D5F924 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
F3CF844C5B03E662F2E28C79D5FE31DB 30A7DAAF928071F7E6C70A83F50964E3,has_word,F3CF844C5B03E662F2E28C79D5FE31DB
F3CF844C5B03E662F2E28C79D5FE31DB 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
B511DC6C5FC89C0075F73B95F5CC2002 30A7DAAF928071F7E6C70A83F50964E3,has_word,B511DC6C5FC89C0075F73B95F5CC2002
B511DC6C5FC89C0075F73B95F5CC2002 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
8C95AA49C8E73BF111A922B9D3AA46DC 30A7DAAF928071F7E6C70A83F50964E3,has_word,8C95AA49C8E73BF111A922B9D3AA46DC
8C95AA49C8E73BF111A922B9D3AA46DC 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
5ECC449C43659509BFAD5609FE039D48 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,5ECC449C43659509BFAD5609FE039D48
5ECC449C43659509BFAD5609FE039D48 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
5ECC449C43659509BFAD5609FE039D48 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
DAE3C84C35CF9F9F0E4B2C1A689D009E 30A7DAAF928071F7E6C70A83F50964E3,has_word,DAE3C84C35CF9F9F0E4B2C1A689D009E
DAE3C84C35CF9F9F0E4B2C1A689D009E 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
B05123DA1AAD11777A8C403BE25EEEB4 7EC38208F12DA1BACC0F06D362DBFEBA 30A7DAAF928071F7E6C70A83F50964E3,has_word,B05123DA1AAD11777A8C403BE25EEEB4
B05123DA1AAD11777A8C403BE25EEEB4 7EC38208F12DA1BACC0F06D362DBFEBA 30A7DAAF928071F7E6C70A83F50964E3,has_word,7EC38208F12DA1BACC0F06D362DBFEBA
B05123DA1AAD11777A8C403BE25EEEB4 7EC38208F12DA1BACC0F06D362DBFEBA 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
1F54DE9E3AC9E4850D32372B94DCF094 D7FA7B1DE62A6E862D00A40DF05C2C6D 30A7DAAF928071F7E6C70A83F50964E3,has_word,1F54DE9E3AC9E4850D32372B94DCF094
1F54DE9E3AC9E4850D32372B94DCF094 D7FA7B1DE62A6E862D00A40DF05C2C6D 30A7DAAF928071F7E6C70A83F50964E3,has_word,D7FA7B1DE62A6E862D00A40DF05C2C6D
1F54DE9E3AC9E4850D32372B94DCF094 D7FA7B1DE62A6E862D00A40DF05C2C6D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
8BB595116772598B129AA30EF9871231 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,8BB595116772598B129AA30EF9871231
8BB595116772598B129AA30EF9871231 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
8BB595116772598B129AA30EF9871231 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
2514C0DB608CEDA994184517320CCF9C 30A7DAAF928071F7E6C70A83F50964E3,has_word,2514C0DB608CEDA994184517320CCF9C
2514C0DB608CEDA994184517320CCF9C 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
C40846F850AE43E7FFB54718EBE57BF8 30A7DAAF928071F7E6C70A83F50964E3,has_word,C40846F850AE43E7FFB54718EBE57BF8
C40846F850AE43E7FFB54718EBE57BF8 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
9FB0F8C24CDDA9B782B0A6829CE9A546 30A7DAAF928071F7E6C70A83F50964E3,has_word,9FB0F8C24CDDA9B782B0A6829CE9A546
9FB0F8C24CDDA9B782B0A6829CE9A546 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
243E7DFB545D7B5E7A952334E52FF078 30A7DAAF928071F7E6C70A83F50964E3,has_word,243E7DFB545D7B5E7A952334E52FF078
243E7DFB545D7B5E7A952334E52FF078 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3,has_word,D692B20529049984F304AAFB1A2D7F88
D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
74692ED5FC656899D21FFD3F39BC7BC7 30A7DAAF928071F7E6C70A83F50964E3 0FA4968E2A1E86237D8C0B569DEE6CDD F16410001575964F03E2FFEA44B1B89B,has_word,74692ED5FC656899D21FFD3F39BC7BC7
74692ED5FC656899D21FFD3F39BC7BC7 30A7DAAF928071F7E6C70A83F50964E3 0FA4968E2A1E86237D8C0B569DEE6CDD F16410001575964F03E2FFEA44B1B89B,has_word,30A7DAAF928071F7E6C70A83F50964E3
74692ED5FC656899D21FFD3F39BC7BC7 30A7DAAF928071F7E6C70A83F50964E3 0FA4968E2A1E86237D8C0B569DEE6CDD F16410001575964F03E2FFEA44B1B89B,has_word,0FA4968E2A1E86237D8C0B569DEE6CDD
74692ED5FC656899D21FFD3F39BC7BC7 30A7DAAF928071F7E6C70A83F50964E3 0FA4968E2A1E86237D8C0B569DEE6CDD F16410001575964F03E2FFEA44B1B89B,has_word,F16410001575964F03E2FFEA44B1B89B
BF95E706755110883F3F7732B7E22BE4 C123A655016D949447D0506934115F02,has_word,BF95E706755110883F3F7732B7E22BE4
BF95E706755110883F3F7732B7E22BE4 C123A655016D949447D0506934115F02,has_word,C123A655016D949447D0506934115F02
97E4D9C9EC54B2271DC525C9BDA4AA8F 30A7DAAF928071F7E6C70A83F50964E3,has_word,97E4D9C9EC54B2271DC525C9BDA4AA8F
